county_fips,czone,CountyName,NameoflargestplaceinCommuti,state
19185,26106,Wayne County,"Centerville city, IA",IA
19117,26106,Lucas County,"Centerville city, IA",IA
29197,26107,Schuyler County,"Kirksville city, MO",MO
29103,26107,Knox County,"Kirksville city, MO",MO
29199,26107,Scotland County,"Kirksville city, MO",MO
29001,26107,Adair County,"Kirksville city, MO",MO
38057,26201,Mercer County,"Bismarck city, ND",ND
38015,26201,Burleigh County,"Bismarck city, ND",ND
38059,26201,Morton County,"Bismarck city, ND",ND
38065,26201,Oliver County,"Bismarck city, ND",ND
38055,26201,McLean County,"Bismarck city, ND",ND
38037,26202,Grant County,"Elgin city, ND",ND
38029,26203,Emmons County,"Linton city, ND",ND
38051,26203,McIntosh County,"Linton city, ND",ND
38047,26203,Logan County,"Linton city, ND",ND
38043,26204,Kidder County,"Steele city, ND",ND
38071,26301,Ramsey County,"Devils Lake city, ND",ND
38063,26301,Nelson County,"Devils Lake city, ND",ND
38005,26301,Benson County,"Devils Lake city, ND",ND
38027,26302,Eddy County,"Carrington city, ND",ND
38031,26302,Foster County,"Carrington city, ND",ND
38095,26303,Towner County,"Belcourt CDP, ND",ND
38079,26303,Rolette County,"Belcourt CDP, ND",ND
38075,26304,Renville County,"Minot city, ND",ND
38049,26304,McHenry County,"Minot city, ND",ND
38101,26304,Ward County,"Minot city, ND",ND
38009,26304,Bottineau County,"Minot city, ND",ND
38103,26305,Wells County,"Rugby city, ND",ND
38083,26305,Sheridan County,"Rugby city, ND",ND
38069,26305,Pierce County,"Rugby city, ND",ND
46063,26401,Harding County,"Buffalo town, SD",SD
30011,26401,Carter County,"Buffalo town, SD",SD
30025,26402,Fallon County,"Baker city, MT",MT
38087,26403,Slope County,"Bowman city, ND",ND
38011,26403,Bowman County,"Bowman city, ND",ND
38041,26404,Hettinger County,"Lemmon city, SD",SD
38001,26404,Adams County,"Lemmon city, SD",SD
46105,26404,Perkins County,"Lemmon city, SD",SD
30019,26405,Daniels County,"Scobey city, MT",MT
30085,26406,Roosevelt County,"Wolf Point city, MT",MT
30055,26406,McCone County,"Wolf Point city, MT",MT
30091,26407,Sheridan County,"Plentywood city, MT",MT
30105,26408,Valley County,"Glasgow city, MT",MT
30071,26408,Phillips County,"Glasgow city, MT",MT
30109,26409,Wibaux County,"Glendive city, MT",MT
38033,26409,Golden Valley County,"Glendive city, MT",MT
30021,26409,Dawson County,"Glendive city, MT",MT
38025,26410,Dunn County,"Dickinson city, ND",ND
38089,26410,Stark County,"Dickinson city, ND",ND
38007,26410,Billings County,"Dickinson city, ND",ND
38053,26411,McKenzie County,"Sidney city, MT",MT
30083,26411,Richland County,"Sidney city, MT",MT
38061,26411,Mountrail County,"Sidney city, MT",MT
38105,26412,Williams County,"Williston city, ND",ND
38023,26412,Divide County,"Williston city, ND",ND
38013,26412,Burke County,"Williston city, ND",ND
46011,26501,Brookings County,"Brookings city, SD",SD
46077,26501,Kingsbury County,"Brookings city, SD",SD
46101,26501,Moody County,"Brookings city, SD",SD
46079,26502,Lake County,"Madison city, SD",SD
46097,26502,Miner County,"Madison city, SD",SD
46099,26503,Minnehaha County,"Sioux Falls city, SD",SD
46125,26503,Turner County,"Sioux Falls city, SD",SD
46027,26503,Clay County,"Sioux Falls city, SD",SD
46087,26503,McCook County,"Sioux Falls city, SD",SD
46083,26503,Lincoln County,"Sioux Falls city, SD",SD
46025,26504,Clark County,"Watertown city, SD",SD
46057,26504,Hamlin County,"Watertown city, SD",SD
46029,26504,Codington County,"Watertown city, SD",SD
46039,26504,Deuel County,"Watertown city, SD",SD
46051,26601,Grant County,"Milbank city, SD",SD
27155,26601,Traverse County,"Milbank city, SD",SD
27011,26601,Big Stone County,"Milbank city, SD",SD
46037,26602,Day County,"Sisseton city, SD",SD
46091,26602,Marshall County,"Sisseton city, SD",SD
46109,26602,Roberts County,"Sisseton city, SD",SD
46031,26603,Corson County,"McLaughlin city, SD",SD
38085,26603,Sioux County,"McLaughlin city, SD",SD
46129,26604,Walworth County,"Mobridge city, SD",SD
46021,26604,Campbell County,"Mobridge city, SD",SD
46045,26605,Edmunds County,"Aberdeen city, SD",SD
46115,26605,Spink County,"Aberdeen city, SD",SD
46049,26605,Faulk County,"Aberdeen city, SD",SD
46089,26605,McPherson County,"Aberdeen city, SD",SD
46013,26605,Brown County,"Aberdeen city, SD",SD
27007,26701,Beltrami County,"Bemidji city, MN",MN
27057,26701,Hubbard County,"Bemidji city, MN",MN
27005,26701,Becker County,"Bemidji city, MN",MN
27029,26701,Clearwater County,"Bemidji city, MN",MN
27087,26701,Mahnomen County,"Bemidji city, MN",MN
38019,26702,Cavalier County,"Grafton city, ND",ND
38099,26702,Walsh County,"Grafton city, ND",ND
38067,26702,Pembina County,"Grafton city, ND",ND
27069,26702,Kittson County,"Grafton city, ND",ND
27113,26703,Pennington County,"Thief River Falls city, MN",MN
27125,26703,Red Lake County,"Thief River Falls city, MN",MN
27089,26703,Marshall County,"Thief River Falls city, MN",MN
38097,26704,Traill County,"Grand Forks city, ND",ND
27119,26704,Polk County,"Grand Forks city, ND",ND
38091,26704,Steele County,"Grand Forks city, ND",ND
38035,26704,Grand Forks County,"Grand Forks city, ND",ND
38017,26801,Cass County,"Fargo city, ND",ND
27107,26801,Norman County,"Fargo city, ND",ND
38077,26801,Richland County,"Fargo city, ND",ND
27167,26801,Wilkin County,"Fargo city, ND",ND
27027,26801,Clay County,"Fargo city, ND",ND
38081,26802,Sargent County,"Lisbon city, ND",ND
38073,26802,Ransom County,"Lisbon city, ND",ND
38021,26802,Dickey County,"Lisbon city, ND",ND
38003,26803,Barnes County,"Jamestown city, ND",ND
38093,26803,Stutsman County,"Jamestown city, ND",ND
38045,26803,LaMoure County,"Jamestown city, ND",ND
38039,26804,Griggs County,"Cooperstown city, ND",ND
27121,26901,Pope County,"Fergus Falls city, MN",MN
27051,26901,Grant County,"Fergus Falls city, MN",MN
27149,26901,Stevens County,"Fergus Falls city, MN",MN
27111,26901,Otter Tail County,"Fergus Falls city, MN",MN
27041,26901,Douglas County,"Fergus Falls city, MN",MN
27159,26902,Wadena County,"Little Falls city, MN",MN
27153,26902,Todd County,"Little Falls city, MN",MN
27097,26902,Morrison County,"Little Falls city, MN",MN
31015,27001,Boyd County,"O'Neill city, NE",NE
31183,27001,Wheeler County,"O'Neill city, NE",NE
31089,27001,Holt County,"O'Neill city, NE",NE
31071,27002,Garfield County,"Ord city, NE",NE
31115,27002,Loup County,"Ord city, NE",NE
31077,27002,Greeley County,"Ord city, NE",NE
31175,27002,Valley County,"Ord city, NE",NE
31103,27003,Keya Paha County,"Ainsworth city, NE",NE
31017,27003,Brown County,"Ainsworth city, NE",NE
31149,27003,Rock County,"Ainsworth city, NE",NE
46123,27004,Tripp County,"Winner city, SD",SD
46053,27004,Gregory County,"Winner city, SD",SD
46009,27005,Bon Homme County,"Yankton city, SD",SD
31027,27005,Cedar County,"Yankton city, SD",SD
46135,27005,Yankton County,"Yankton city, SD",SD
31107,27005,Knox County,"Yankton city, SD",SD
46035,27006,Davison County,"Mitchell city, SD",SD
46003,27006,Aurora County,"Mitchell city, SD",SD
46061,27006,Hanson County,"Mitchell city, SD",SD
46111,27006,Sanborn County,"Mitchell city, SD",SD
46005,27007,Beadle County,"Huron city, SD",SD
46073,27007,Jerauld County,"Huron city, SD",SD
46023,27008,Charles Mix County,"Parkston city, SD",SD
46043,27008,Douglas County,"Parkston city, SD",SD
46067,27008,Hutchinson County,"Parkston city, SD",SD
46015,27009,Brule County,"Chamberlain city, SD",SD
46017,27009,Buffalo County,"Chamberlain city, SD",SD
46085,27009,Lyman County,"Chamberlain city, SD",SD
46059,27010,Hand County,"Miller city, SD",SD
46069,27010,Hyde County,"Miller city, SD",SD
46117,27011,Stanley County,"Pierre city, SD",SD
46065,27011,Hughes County,"Pierre city, SD",SD
46119,27011,Sully County,"Pierre city, SD",SD
46107,27012,Potter County,"Gettysburg city, SD",SD
27073,27101,Lac qui Parle County,"Willmar city, MN",MN
27173,27101,Yellow Medicine County,"Willmar city, MN",MN
27067,27101,Kandiyohi County,"Willmar city, MN",MN
27023,27101,Chippewa County,"Willmar city, MN",MN
27151,27101,Swift County,"Willmar city, MN",MN
27117,27102,Pipestone County,"Marshall city, MN",MN
27133,27102,Rock County,"Marshall city, MN",MN
27081,27102,Lincoln County,"Marshall city, MN",MN
27083,27102,Lyon County,"Marshall city, MN",MN
19119,27201,Lyon County,"Sioux Center city, IA",IA
19167,27201,Sioux County,"Sioux Center city, IA",IA
19141,27201,O'Brien County,"Sioux Center city, IA",IA
27105,27202,Nobles County,"Worthington city, MN",MN
27063,27202,Jackson County,"Worthington city, MN",MN
19143,27202,Osceola County,"Worthington city, MN",MN
27101,27202,Murray County,"Worthington city, MN",MN
27033,27202,Cottonwood County,"Worthington city, MN",MN
19059,27301,Dickinson County,"Spencer city, IA",IA
19041,27301,Clay County,"Spencer city, IA",IA
19109,27301,Kossuth County,"Spencer city, IA",IA
19147,27301,Palo Alto County,"Spencer city, IA",IA
19063,27302,Emmet County,"Fairmont city, MN",MN
27091,27302,Martin County,"Fairmont city, MN",MN
27043,27302,Faribault County,"Fairmont city, MN",MN
19161,27401,Sac County,"Storm Lake city, IA",IA
19093,27401,Ida County,"Storm Lake city, IA",IA
19035,27401,Cherokee County,"Storm Lake city, IA",IA
19021,27401,Buena Vista County,"Storm Lake city, IA",IA
19025,27402,Calhoun County,"Fort Dodge city, IA",IA
19197,27402,Wright County,"Fort Dodge city, IA",IA
19151,27402,Pocahontas County,"Fort Dodge city, IA",IA
19079,27402,Hamilton County,"Fort Dodge city, IA",IA
19187,27402,Webster County,"Fort Dodge city, IA",IA
19091,27402,Humboldt County,"Fort Dodge city, IA",IA
19121,27501,Madison County,"Des Moines city, IA",IA
19049,27501,Dallas County,"Des Moines city, IA",IA
19153,27501,Polk County,"Des Moines city, IA",IA
19077,27501,Guthrie County,"Des Moines city, IA",IA
19169,27501,Story County,"Des Moines city, IA",IA
19001,27501,Adair County,"Des Moines city, IA",IA
19015,27501,Boone County,"Des Moines city, IA",IA
19181,27501,Warren County,"Des Moines city, IA",IA
19053,27502,Decatur County,"Creston city, IA",IA
19159,27502,Ringgold County,"Creston city, IA",IA
19039,27502,Clarke County,"Creston city, IA",IA
19175,27502,Union County,"Creston city, IA",IA
19009,27503,Audubon County,"Atlantic city, IA",IA
19165,27503,Shelby County,"Atlantic city, IA",IA
19029,27503,Cass County,"Atlantic city, IA",IA
19073,27504,Greene County,"Carroll city, IA",IA
19027,27504,Carroll County,"Carroll city, IA",IA
19047,27504,Crawford County,"Carroll city, IA",IA
46047,27601,Fall River County,"Rapid City city, SD",SD
46033,27601,Custer County,"Rapid City city, SD",SD
46093,27601,Meade County,"Rapid City city, SD",SD
46103,27601,Pennington County,"Rapid City city, SD",SD
46081,27601,Lawrence County,"Rapid City city, SD",SD
46019,27601,Butte County,"Rapid City city, SD",SD
46137,27602,Ziebach County,"North Eagle Butte CDP, SD",SD
46041,27602,Dewey County,"North Eagle Butte CDP, SD",SD
46071,27603,Jackson County,"Philip city, SD",SD
46055,27603,Haakon County,"Philip city, SD",SD
46075,27604,Jones County,"Murdo city, SD",SD
46121,27605,Todd County,"Rosebud CDP, SD",SD
46095,27605,Mellette County,"Rosebud CDP, SD",SD
31165,27701,Sioux County,"Scottsbluff city, NE",NE
31123,27701,Morrill County,"Scottsbluff city, NE",NE
31045,27701,Dawes County,"Scottsbluff city, NE",NE
31013,27701,Box Butte County,"Scottsbluff city, NE",NE
31007,27701,Banner County,"Scottsbluff city, NE",NE
31157,27701,Scotts Bluff County,"Scottsbluff city, NE",NE
31033,27702,Cheyenne County,"Cheyenne city, WY",WY
56021,27702,Laramie County,"Cheyenne city, WY",WY
31105,27702,Kimball County,"Cheyenne city, WY",WY
56031,27703,Platte County,"Torrington town, WY",WY
56015,27703,Goshen County,"Torrington town, WY",WY
46007,27704,Bennett County,"Pine Ridge CDP, SD",SD
31161,27704,Sheridan County,"Pine Ridge CDP, SD",SD
46113,27704,Shannon County,"Pine Ridge CDP, SD",SD
31167,27801,Stanton County,"Norfolk city, NE",NE
31119,27801,Madison County,"Norfolk city, NE",NE
31003,27801,Antelope County,"Norfolk city, NE",NE
31139,27801,Pierce County,"Norfolk city, NE",NE
31125,27802,Nance County,"Columbus city, NE",NE
31023,27802,Butler County,"Columbus city, NE",NE
31037,27802,Colfax County,"Columbus city, NE",NE
31011,27802,Boone County,"Columbus city, NE",NE
31141,27802,Platte County,"Columbus city, NE",NE
31001,27901,Adams County,"Hastings city, NE",NE
31035,27901,Clay County,"Hastings city, NE",NE
31181,27901,Webster County,"Hastings city, NE",NE
31143,27902,Polk County,"York city, NE",NE
31185,27902,York County,"York city, NE",NE
31059,27902,Fillmore County,"York city, NE",NE
31079,27903,Hall County,"Grand Island city, NE",NE
31093,27903,Howard County,"Grand Island city, NE",NE
31081,27903,Hamilton County,"Grand Island city, NE",NE
31121,27903,Merrick County,"Grand Island city, NE",NE
31051,28001,Dixon County,"Sioux City city, IA",IA
46127,28001,Union County,"Sioux City city, IA",IA
19193,28001,Woodbury County,"Sioux City city, IA",IA
31179,28001,Wayne County,"Sioux City city, IA",IA
19149,28001,Plymouth County,"Sioux City city, IA",IA
19133,28001,Monona County,"Sioux City city, IA",IA
31043,28001,Dakota County,"Sioux City city, IA",IA
31173,28002,Thurston County,"West Point city, NE",NE
31021,28002,Burt County,"West Point city, NE",NE
31039,28002,Cuming County,"West Point city, NE",NE
31067,28101,Gage County,"Lincoln city, NE",NE
31151,28101,Saline County,"Lincoln city, NE",NE
31095,28101,Jefferson County,"Lincoln city, NE",NE
31109,28101,Lancaster County,"Lincoln city, NE",NE
31159,28101,Seward County,"Lincoln city, NE",NE
31131,28102,Otoe County,"Nebraska City city, NE",NE
31127,28102,Nemaha County,"Nebraska City city, NE",NE
31097,28102,Johnson County,"Nebraska City city, NE",NE
31133,28102,Pawnee County,"Nebraska City city, NE",NE
31147,28102,Richardson County,"Nebraska City city, NE",NE
19145,28201,Page County,"Red Oak city, IA",IA
19071,28201,Fremont County,"Red Oak city, IA",IA
19003,28201,Adams County,"Red Oak city, IA",IA
19173,28201,Taylor County,"Red Oak city, IA",IA
19137,28201,Montgomery County,"Red Oak city, IA",IA
31177,28202,Washington County,"Omaha city, NE",NE
31025,28202,Cass County,"Omaha city, NE",NE
31053,28202,Dodge County,"Omaha city, NE",NE
31153,28202,Sarpy County,"Omaha city, NE",NE
19129,28202,Mills County,"Omaha city, NE",NE
31155,28202,Saunders County,"Omaha city, NE",NE
31055,28202,Douglas County,"Omaha city, NE",NE
19085,28202,Harrison County,"Omaha city, NE",NE
19155,28202,Pottawattamie County,"Omaha city, NE",NE
8075,28301,Logan County,"Sterling city, CO",CO
8121,28301,Washington County,"Sterling city, CO",CO
8095,28301,Phillips County,"Sterling city, CO",CO
8125,28301,Yuma County,"Sterling city, CO",CO
31049,28302,Deuel County,"Ogallala city, NE",NE
8115,28302,Sedgwick County,"Ogallala city, NE",NE
31135,28302,Perkins County,"Ogallala city, NE",NE
31101,28302,Keith County,"Ogallala city, NE",NE
31069,28303,Garden County,"Oshkosh city, NE",NE
31005,28304,Arthur County,"Valentine city, NE",NE
31091,28304,Hooker County,"Valentine city, NE",NE
31075,28304,Grant County,"Valentine city, NE",NE
31031,28304,Cherry County,"Valentine city, NE",NE
31009,28305,Blaine County,"Broken Bow city, NE",NE
31171,28305,Thomas County,"Broken Bow city, NE",NE
31041,28305,Custer County,"Broken Bow city, NE",NE
31113,28306,Logan County,"North Platte city, NE",NE
31111,28306,Lincoln County,"North Platte city, NE",NE
31117,28306,McPherson County,"North Platte city, NE",NE
8041,28401,El Paso County,"Colorado Springs city, CO",CO
8027,28401,Custer County,"Colorado Springs city, CO",CO
8119,28401,Teller County,"Colorado Springs city, CO",CO
8043,28401,Fremont County,"Colorado Springs city, CO",CO
8073,28402,Lincoln County,"Limon town, CO",CO
8009,28501,Baca County,"Springfield town, CO",CO
8025,28502,Crowley County,"Pueblo city, CO",CO
8089,28502,Otero County,"Pueblo city, CO",CO
8101,28502,Pueblo County,"Pueblo city, CO",CO
8011,28502,Bent County,"Pueblo city, CO",CO
8099,28502,Prowers County,"Pueblo city, CO",CO
8071,28503,Las Animas County,"Trinidad city, CO",CO
8055,28503,Huerfano County,"Trinidad city, CO",CO
8063,28504,Kit Carson County,"Burlington city, CO",CO
8017,28504,Cheyenne County,"Burlington city, CO",CO
8061,28504,Kiowa County,"Burlington city, CO",CO
20153,28601,Rawlins County,"Oberlin city, KS",KS
20039,28601,Decatur County,"Oberlin city, KS",KS
20137,28602,Norton County,"Norton city, KS",KS
20183,28603,Smith County,"Phillipsburg city, KS",KS
20147,28603,Phillips County,"Phillipsburg city, KS",KS
20109,28604,Logan County,"Colby city, KS",KS
20179,28604,Sheridan County,"Colby city, KS",KS
20193,28604,Thomas County,"Colby city, KS",KS
20063,28604,Gove County,"Colby city, KS",KS
20181,28605,Sherman County,"Goodland city, KS",KS
20199,28605,Wallace County,"Goodland city, KS",KS
31057,28606,Dundy County,"St. Francis city, KS",KS
20023,28606,Cheyenne County,"St. Francis city, KS",KS
31029,28607,Chase County,"McCook city, NE",NE
31085,28607,Hayes County,"McCook city, NE",NE
31145,28607,Red Willow County,"McCook city, NE",NE
31087,28607,Hitchcock County,"McCook city, NE",NE
31061,28608,Franklin County,"Kearney city, NE",NE
31099,28608,Kearney County,"Kearney city, NE",NE
31019,28608,Buffalo County,"Kearney city, NE",NE
31163,28608,Sherman County,"Kearney city, NE",NE
31073,28609,Gosper County,"Lexington city, NE",NE
31065,28609,Furnas County,"Lexington city, NE",NE
31047,28609,Dawson County,"Lexington city, NE",NE
31063,28609,Frontier County,"Lexington city, NE",NE
31137,28609,Phelps County,"Lexington city, NE",NE
31083,28609,Harlan County,"Lexington city, NE",NE
8015,28701,Chaffee County,"Salida city, CO",CO
8045,28702,Garfield County,"Glenwood Springs city, CO",CO
8117,28702,Summit County,"Glenwood Springs city, CO",CO
8037,28702,Eagle County,"Glenwood Springs city, CO",CO
8097,28702,Pitkin County,"Glenwood Springs city, CO",CO
8065,28702,Lake County,"Glenwood Springs city, CO",CO
8049,28703,Grand County,"Kremmling town, CO",CO
56001,28704,Albany County,"Laramie city, WY",WY
8057,28704,Jackson County,"Laramie city, WY",WY
8123,28800,Weld County,"Fort Collins city, CO",CO
8087,28800,Morgan County,"Fort Collins city, CO",CO
8069,28800,Larimer County,"Fort Collins city, CO",CO
8035,28900,Douglas County,"Denver city, CO",CO
8001,28900,Adams County,"Denver city, CO",CO
8031,28900,Denver County,"Denver city, CO",CO
8047,28900,Gilpin County,"Denver city, CO",CO
8013,28900,Boulder County,"Denver city, CO",CO
8059,28900,Jefferson County,"Denver city, CO",CO
8039,28900,Elbert County,"Denver city, CO",CO
8093,28900,Park County,"Denver city, CO",CO
8005,28900,Arapahoe County,"Denver city, CO",CO
8019,28900,Clear Creek County,"Denver city, CO",CO
20007,29001,Barber County,"Pratt city, KS",KS
20151,29001,Pratt County,"Pratt city, KS",KS
20097,29001,Kiowa County,"Pratt city, KS",KS
20033,29002,Comanche County,"Coldwater city, KS",KS
20069,29003,Gray County,"Dodge City city, KS",KS
20057,29003,Ford County,"Dodge City city, KS",KS
20083,29003,Hodgeman County,"Dodge City city, KS",KS
20025,29003,Clark County,"Dodge City city, KS",KS
20185,29004,Stafford County,"Great Bend city, KS",KS
20165,29004,Rush County,"Great Bend city, KS",KS
20009,29004,Barton County,"Great Bend city, KS",KS
20047,29004,Edwards County,"Great Bend city, KS",KS
20145,29004,Pawnee County,"Great Bend city, KS",KS
20053,29005,Ellsworth County,"Hutchinson city, KS",KS
20159,29005,Rice County,"Hutchinson city, KS",KS
20155,29005,Reno County,"Hutchinson city, KS",KS
20195,29006,Trego County,"Hays city, KS",KS
20167,29006,Russell County,"Hays city, KS",KS
20051,29006,Ellis County,"Hays city, KS",KS
20163,29007,Rooks County,"Plainville city, KS",KS
20065,29007,Graham County,"Plainville city, KS",KS
20101,29008,Lane County,"Ness City city, KS",KS
20135,29008,Ness County,"Ness City city, KS",KS
20157,29101,Republic County,"Concordia city, KS",KS
20089,29101,Jewell County,"Concordia city, KS",KS
20029,29101,Cloud County,"Concordia city, KS",KS
31169,29102,Thayer County,"Superior city, NE",NE
31129,29102,Nuckolls County,"Superior city, NE",NE
20123,29103,Mitchell County,"Beloit city, KS",KS
20141,29103,Osborne County,"Beloit city, KS",KS
20143,29104,Ottawa County,"Salina city, KS",KS
20169,29104,Saline County,"Salina city, KS",KS
20105,29104,Lincoln County,"Salina city, KS",KS
20013,29201,Brown County,"Hiawatha city, KS",KS
20131,29201,Nemaha County,"Hiawatha city, KS",KS
20201,29202,Washington County,"Marysville city, KS",KS
20117,29202,Marshall County,"Marysville city, KS",KS
20061,29203,Geary County,"Manhattan city, KS",KS
20027,29203,Clay County,"Manhattan city, KS",KS
20127,29203,Morris County,"Manhattan city, KS",KS
20149,29203,Pottawatomie County,"Manhattan city, KS",KS
20161,29203,Riley County,"Manhattan city, KS",KS
20041,29203,Dickinson County,"Manhattan city, KS",KS
20197,29204,Wabaunsee County,"Topeka city, KS",KS
20139,29204,Osage County,"Topeka city, KS",KS
20085,29204,Jackson County,"Topeka city, KS",KS
20177,29204,Shawnee County,"Topeka city, KS",KS
20045,29204,Douglas County,"Topeka city, KS",KS
20087,29204,Jefferson County,"Topeka city, KS",KS
20015,29301,Butler County,"Wichita city, KS",KS
20077,29301,Harper County,"Wichita city, KS",KS
20095,29301,Kingman County,"Wichita city, KS",KS
20191,29301,Sumner County,"Wichita city, KS",KS
20173,29301,Sedgwick County,"Wichita city, KS",KS
20079,29302,Harvey County,"Newton city, KS",KS
20115,29302,Marion County,"Newton city, KS",KS
20113,29302,McPherson County,"Newton city, KS",KS
20049,29303,Elk County,"Arkansas City city, KS",KS
20035,29303,Cowley County,"Arkansas City city, KS",KS
20019,29303,Chautauqua County,"Arkansas City city, KS",KS
20073,29303,Greenwood County,"Arkansas City city, KS",KS
20003,29401,Anderson County,"Ottawa city, KS",KS
20001,29401,Allen County,"Ottawa city, KS",KS
20207,29401,Woodson County,"Ottawa city, KS",KS
20059,29401,Franklin County,"Ottawa city, KS",KS
20111,29402,Lyon County,"Emporia city, KS",KS
20031,29402,Coffey County,"Emporia city, KS",KS
20017,29402,Chase County,"Emporia city, KS",KS
40105,29403,Nowata County,"Bartlesville city, OK",OK
40147,29403,Washington County,"Bartlesville city, OK",OK
20125,29403,Montgomery County,"Bartlesville city, OK",OK
20205,29403,Wilson County,"Bartlesville city, OK",OK
20099,29403,Labette County,"Bartlesville city, OK",OK
20133,29403,Neosho County,"Bartlesville city, OK",OK
20103,29501,Leavenworth County,"Kansas City city, KS",KS
20005,29501,Atchison County,"Kansas City city, KS",KS
29013,29502,Bates County,"Kansas City city, MO",MO
20091,29502,Johnson County,"Kansas City city, MO",MO
29095,29502,Jackson County,"Kansas City city, MO",MO
29177,29502,Ray County,"Kansas City city, MO",MO
20107,29502,Linn County,"Kansas City city, MO",MO
29101,29502,Johnson County,"Kansas City city, MO",MO
20209,29502,Wyandotte County,"Kansas City city, MO",MO
29165,29502,Platte County,"Kansas City city, MO",MO
29047,29502,Clay County,"Kansas City city, MO",MO
29107,29502,Lafayette County,"Kansas City city, MO",MO
29037,29502,Cass County,"Kansas City city, MO",MO
20121,29502,Miami County,"Kansas City city, MO",MO
20043,29503,Doniphan County,"St. Joseph city, MO",MO
29021,29503,Buchanan County,"St. Joseph city, MO",MO
29025,29503,Caldwell County,"St. Joseph city, MO",MO
29003,29503,Andrew County,"St. Joseph city, MO",MO
29063,29503,DeKalb County,"St. Joseph city, MO",MO
29049,29503,Clinton County,"St. Joseph city, MO",MO
29061,29503,Daviess County,"St. Joseph city, MO",MO
29159,29504,Pettis County,"Sedalia city, MO",MO
29083,29504,Henry County,"Sedalia city, MO",MO
29185,29504,St. Clair County,"Sedalia city, MO",MO
29015,29504,Benton County,"Sedalia city, MO",MO
29147,29505,Nodaway County,"Maryville city, MO",MO
29087,29505,Holt County,"Maryville city, MO",MO
29005,29505,Atchison County,"Maryville city, MO",MO
29227,29506,Worth County,"Bethany city, MO",MO
29081,29506,Harrison County,"Bethany city, MO",MO
29075,29506,Gentry County,"Bethany city, MO",MO
29051,29601,Cole County,"Columbia city, MO",MO
29089,29601,Howard County,"Columbia city, MO",MO
29053,29601,Cooper County,"Columbia city, MO",MO
29135,29601,Moniteau County,"Columbia city, MO",MO
29027,29601,Callaway County,"Columbia city, MO",MO
29019,29601,Boone County,"Columbia city, MO",MO
29151,29601,Osage County,"Columbia city, MO",MO
29029,29602,Camden County,"Eldon city, MO",MO
29131,29602,Miller County,"Eldon city, MO",MO
29141,29602,Morgan County,"Eldon city, MO",MO
29077,29700,Greene County,"Springfield city, MO",MO
29105,29700,Laclede County,"Springfield city, MO",MO
29043,29700,Christian County,"Springfield city, MO",MO
29059,29700,Dallas County,"Springfield city, MO",MO
29085,29700,Hickory County,"Springfield city, MO",MO
29067,29700,Douglas County,"Springfield city, MO",MO
29229,29700,Wright County,"Springfield city, MO",MO
29167,29700,Polk County,"Springfield city, MO",MO
29225,29700,Webster County,"Springfield city, MO",MO
29009,29800,Barry County,"Monett city, MO",MO
29109,29800,Lawrence County,"Monett city, MO",MO
29209,29800,Stone County,"Monett city, MO",MO
29213,29800,Taney County,"Monett city, MO",MO
20037,29901,Crawford County,"Joplin city, MO",MO
40115,29901,Ottawa County,"Joplin city, MO",MO
29145,29901,Newton County,"Joplin city, MO",MO
29097,29901,Jasper County,"Joplin city, MO",MO
20021,29901,Cherokee County,"Joplin city, MO",MO
20011,29901,Bourbon County,"Joplin city, MO",MO
29057,29902,Dade County,"Nevada city, MO",MO
29217,29902,Vernon County,"Nevada city, MO",MO
29039,29902,Cedar County,"Nevada city, MO",MO
29011,29902,Barton County,"Nevada city, MO",MO
5115,30000,Pope County,"Russellville city, AR",AR
5071,30000,Johnson County,"Russellville city, AR",AR
5083,30000,Logan County,"Russellville city, AR",AR
5047,30000,Franklin County,"Russellville city, AR",AR
5149,30000,Yell County,"Russellville city, AR",AR
40077,30100,Latimer County,"Fort Smith city, AR",AR
40121,30100,Pittsburg County,"Fort Smith city, AR",AR
40079,30100,Le Flore County,"Fort Smith city, AR",AR
40061,30100,Haskell County,"Fort Smith city, AR",AR
5131,30100,Sebastian County,"Fort Smith city, AR",AR
40135,30100,Sequoyah County,"Fort Smith city, AR",AR
5033,30100,Crawford County,"Fort Smith city, AR",AR
5127,30100,Scott County,"Fort Smith city, AR",AR
40101,30200,Muskogee County,"Muskogee city, OK",OK
40001,30200,Adair County,"Muskogee city, OK",OK
40021,30200,Cherokee County,"Muskogee city, OK",OK
40091,30200,McIntosh County,"Muskogee city, OK",OK
40041,30300,Delaware County,"Fayetteville city, AR",AR
29119,30300,McDonald County,"Fayetteville city, AR",AR
5143,30300,Washington County,"Fayetteville city, AR",AR
5087,30300,Madison County,"Fayetteville city, AR",AR
5007,30300,Benton County,"Fayetteville city, AR",AR
40119,30401,Payne County,"Stillwater city, OK",OK
40103,30401,Noble County,"Stillwater city, OK",OK
40035,30402,Craig County,"Tulsa city, OK",OK
40131,30402,Rogers County,"Tulsa city, OK",OK
40037,30402,Creek County,"Tulsa city, OK",OK
40097,30402,Mayes County,"Tulsa city, OK",OK
40113,30402,Osage County,"Tulsa city, OK",OK
40143,30402,Tulsa County,"Tulsa city, OK",OK
40071,30402,Kay County,"Tulsa city, OK",OK
40117,30402,Pawnee County,"Tulsa city, OK",OK
40145,30402,Wagoner County,"Tulsa city, OK",OK
40111,30403,Okmulgee County,"Okmulgee city, OK",OK
